TransactionID,UserID,CourseID,TransactionDate,UserName,Age,AgeGroup,Gender,CourseName,CourseCategory,CourseType,CourseLevel,Year,Month,MonthName,Quarter,DayOfWeek
TT09403,U01015,CR00055,2025-12-25,coledennis,29,26-35,Male,Full-Stack Web Development,Web Development,Paid,Advanced,2025,12,December,4,Thursday
TT09404,U01020,CR00018,2025-08-16,vwhitehead,28,26-35,Male,Social Media Marketing,Marketing,Free,Advanced,2025,8,August,3,Saturday
TT09405,U01022,CR00058,2025-02-08,butlerjessica,17,<18,Male,Social Media Strategy,Digital Marketing,Free,Beginner,2025,2,February,1,Saturday
TT09406,U01031,CR00006,2025-05-21,vasquezsarah,15,<18,Male,Graphic Design Basics,Design,Paid,Advanced,2025,5,May,2,Wednesday
TT09407,U01033,CR00058,2025-01-04,dsampson,30,26-35,Male,Social Media Strategy,Digital Marketing,Free,Beginner,2025,1,January,1,Saturday
TT09408,U01034,CR00048,2025-11-19,thomas88,18,18-25,Female,AI Ethics,Artificial Intelligence,Free,Beginner,2025,11,November,4,Wednesday
TT09409,U01066,CR00042,2025-05-11,jennifer14,19,18-25,Female,Investment Strategies,Finance,Free,Intermediate,2025,5,May,2,Sunday
TT09410,U01079,CR00017,2025-04-22,jeffreyallen,21,18-25,Male,SEO Mastery,Marketing,Free,Advanced,2025,4,April,2,Tuesday
TT09411,U01083,CR00013,2025-04-05,markmoore,29,26-35,Male,Finance for Startups,Business,Free,Advanced,2025,4,April,2,Saturday
TT09412,U01092,CR00048,2025-11-23,ureese,34,26-35,Female,AI Ethics,Artificial Intelligence,Free,Beginner,2025,11,November,4,Sunday
TT09413,U01096,CR00045,2025-01-07,karen44,18,18-25,Male,Financial Modeling,Finance,Free,Advanced,2025,1,January,1,Tuesday
TT09414,U01151,CR00013,2025-11-01,jjimenez,28,26-35,Female,Finance for Startups,Business,Free,Advanced,2025,11,November,4,Saturday
TT09415,U01158,CR00010,2025-07-09,zachary52,35,26-35,Male,3D Modeling,Design,Free,Advanced,2025,7,July,3,Wednesday
TT09416,U01163,CR00007,2025-06-23,melissabrown,24,18-25,Male,UI/UX Design,Design,Free,Advanced,2025,6,June,2,Monday
TT09417,U01167,CR00052,2025-07-08,manuelmcdowell,16,<18,Female,JavaScript Mastery,Web Development,Free,Beginner,2025,7,July,3,Tuesday
TT09418,U01170,CR00011,2025-05-07,dwashington,27,26-35,Female,Entrepreneurship 101,Business,Paid,Intermediate,2025,5,May,2,Wednesday
TT09419,U01197,CR00055,2025-01-01,sharon57,28,26-35,Male,Full-Stack Web Development,Web Development,Paid,Advanced,2025,1,January,1,Wednesday
TT09420,U01203,CR00019,2025-12-27,jared15,15,<18,Male,Content Marketing,Marketing,Free,Advanced,2025,12,December,4,Saturday
TT09421,U01231,CR00056,2025-09-28,kpetersen,21,18-25,Female,Google Ads Mastery,Digital Marketing,Paid,Advanced,2025,9,September,3,Sunday
TT09422,U01233,CR00046,2025-11-21,ztran,28,26-35,Male,AI for Beginners,Artificial Intelligence,Paid,Beginner,2025,11,November,4,Friday
TT09423,U01235,CR00057,2025-04-02,zacharybell,27,26-35,Female,SEO for E-commerce,Digital Marketing,Paid,Advanced,2025,4,April,2,Wednesday
TT09424,U01237,CR00057,2025-06-28,savannah66,24,18-25,Male,SEO for E-commerce,Digital Marketing,Paid,Advanced,2025,6,June,2,Saturday
TT09425,U01244,CR00036,2025-10-14,sanderscindy,30,26-35,Female,Agile Project Management,Project Management,Free,Beginner,2025,10,October,4,Tuesday
TT09426,U01250,CR00047,2025-03-03,robert97,27,26-35,Female,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,2025,3,March,1,Monday
TT09427,U01261,CR00012,2025-11-01,maxwelljones,25,18-25,Male,Business Strategy,Business,Paid,Advanced,2025,11,November,4,Saturday
TT09428,U01267,CR00018,2025-08-10,markcarpenter,30,26-35,Female,Social Media Marketing,Marketing,Free,Advanced,2025,8,August,3,Sunday
TT09429,U01268,CR00056,2025-08-07,jennifer28,33,26-35,Male,Google Ads Mastery,Digital Marketing,Paid,Advanced,2025,8,August,3,Thursday
TT09430,U01277,CR00052,2025-01-10,antoniotravis,26,26-35,Female,JavaScript Mastery,Web Development,Free,Beginner,2025,1,January,1,Friday
TT09431,U01280,CR00038,2025-01-17,geoffreylong,26,26-35,Female,Risk Management,Project Management,Paid,Intermediate,2025,1,January,1,Friday
TT09432,U01281,CR00024,2025-10-15,gibsonkevin,23,18-25,Female,Big Data Analytics,Data Science,Paid,Advanced,2025,10,October,4,Wednesday
TT09433,U01284,CR00045,2025-05-22,ashepherd,34,26-35,Female,Financial Modeling,Finance,Free,Advanced,2025,5,May,2,Thursday
TT09434,U01286,CR00023,2025-10-15,fjohnson,27,26-35,Male,Machine Learning Fundamentals,Data Science,Free,Intermediate,2025,10,October,4,Wednesday
TT09435,U01287,CR00015,2025-11-20,emily69,33,26-35,Female,Leadership Essentials,Business,Paid,Beginner,2025,11,November,4,Thursday
TT09436,U01290,CR00005,2025-08-06,mario14,16,<18,Male,Full Stack Development,Programming,Free,Beginner,2025,8,August,3,Wednesday
TT09437,U01318,CR00018,2025-11-07,angelaward,18,18-25,Female,Social Media Marketing,Marketing,Free,Advanced,2025,11,November,4,Friday
TT09438,U01321,CR00003,2025-11-09,vdunn,35,26-35,Male,C++ for Beginners,Programming,Free,Beginner,2025,11,November,4,Sunday
TT09439,U01322,CR00032,2025-12-05,julieblair,26,26-35,Female,Ethical Hacking,Cybersecurity,Free,Advanced,2025,12,December,4,Friday
TT09440,U01331,CR00023,2025-12-11,qmartin,16,<18,Male,Machine Learning Fundamentals,Data Science,Free,Intermediate,2025,12,December,4,Thursday
TT09441,U01334,CR00030,2025-11-19,stricklandrachel,35,26-35,Female,Reinforcement Learning,Machine Learning,Free,Intermediate,2025,11,November,4,Wednesday
TT09442,U01336,CR00027,2025-05-18,isabella45,33,26-35,Male,Neural Networks,Machine Learning,Free,Advanced,2025,5,May,2,Sunday
TT09443,U01337,CR00053,2025-06-11,williamsrobert,32,26-35,Female,React for Beginners,Web Development,Free,Advanced,2025,6,June,2,Wednesday
TT09444,U01343,CR00004,2025-09-21,sweeneymelinda,32,26-35,Male,Advanced Python,Programming,Free,Beginner,2025,9,September,3,Sunday
TT09445,U01344,CR00037,2025-11-26,ipeters,25,18-25,Female,Scrum Essentials,Project Management,Free,Intermediate,2025,11,November,4,Wednesday
TT09446,U01346,CR00049,2025-10-14,erinjohnston,16,<18,Male,Deep Learning,Artificial Intelligence,Paid,Intermediate,2025,10,October,4,Tuesday
TT09447,U01347,CR00044,2025-05-29,brandonjones,20,18-25,Male,Personal Finance,Finance,Paid,Intermediate,2025,5,May,2,Thursday
TT09448,U01350,CR00056,2025-02-14,jay37,16,<18,Female,Google Ads Mastery,Digital Marketing,Paid,Advanced,2025,2,February,1,Friday
TT09449,U01352,CR00057,2025-04-27,emilyberg,25,18-25,Male,SEO for E-commerce,Digital Marketing,Paid,Advanced,2025,4,April,2,Sunday
TT09450,U01355,CR00017,2025-06-22,parrishkevin,28,26-35,Female,SEO Mastery,Marketing,Free,Advanced,2025,6,June,2,Sunday
TT09451,U01364,CR00031,2025-01-10,pkoch,16,<18,Female,Network Security,Cybersecurity,Free,Intermediate,2025,1,January,1,Friday
TT09452,U01365,CR00006,2025-10-25,thull,25,18-25,Male,Graphic Design Basics,Design,Paid,Advanced,2025,10,October,4,Saturday
TT09453,U01394,CR00021,2025-07-27,mannchristopher,26,26-35,Female,Data Analysis with Python,Data Science,Free,Intermediate,2025,7,July,3,Sunday
TT09454,U01397,CR00043,2025-02-26,victoria70,28,26-35,Male,Corporate Finance,Finance,Free,Beginner,2025,2,February,1,Wednesday
TT09455,U01399,CR00011,2025-02-01,mitchellcarlos,20,18-25,Male,Entrepreneurship 101,Business,Paid,Intermediate,2025,2,February,1,Saturday
TT09456,U01405,CR00014,2025-03-09,amandamoore,35,26-35,Male,Sales Mastery,Business,Free,Advanced,2025,3,March,1,Sunday
TT09457,U01411,CR00008,2025-10-20,davidsonrandy,21,18-25,Male,Photoshop Mastery,Design,Free,Advanced,2025,10,October,4,Monday
TT09458,U01414,CR00034,2025-10-04,david25,35,26-35,Female,Data Encryption,Cybersecurity,Paid,Intermediate,2025,10,October,4,Saturday
TT09459,U01429,CR00010,2025-03-21,bonniegreen,31,26-35,Female,3D Modeling,Design,Free,Advanced,2025,3,March,1,Friday
TT09460,U01430,CR00010,2025-12-03,travislaura,19,18-25,Female,3D Modeling,Design,Free,Advanced,2025,12,December,4,Wednesday
TT09461,U01432,CR00050,2025-02-09,josephanderson,17,<18,Female,Computer Vision,Artificial Intelligence,Paid,Beginner,2025,2,February,1,Sunday
TT09462,U01435,CR00013,2025-03-30,kaylaruiz,16,<18,Male,Finance for Startups,Business,Free,Advanced,2025,3,March,1,Sunday
TT09463,U01450,CR00014,2025-02-16,crystal02,16,<18,Female,Sales Mastery,Business,Free,Advanced,2025,2,February,1,Sunday
TT09464,U01451,CR00014,2025-06-18,jessicaturner,17,<18,Male,Sales Mastery,Business,Free,Advanced,2025,6,June,2,Wednesday
TT09465,U01455,CR00045,2025-12-14,arielwilliams,22,18-25,Female,Financial Modeling,Finance,Free,Advanced,2025,12,December,4,Sunday
TT09466,U01460,CR00025,2025-07-23,pvazquez,32,26-35,Female,Statistical Analysis,Data Science,Paid,Beginner,2025,7,July,3,Wednesday
TT09467,U01463,CR00026,2025-03-18,jerome86,30,26-35,Female,Intro to Machine Learning,Machine Learning,Free,Intermediate,2025,3,March,1,Tuesday
TT09468,U01472,CR00051,2025-03-29,william95,27,26-35,Female,HTML & CSS,Web Development,Paid,Advanced,2025,3,March,1,Saturday
TT09469,U01473,CR00008,2025-01-18,nicolewalter,17,<18,Female,Photoshop Mastery,Design,Free,Advanced,2025,1,January,1,Saturday
TT09470,U01475,CR00053,2025-03-01,richardrocha,20,18-25,Male,React for Beginners,Web Development,Free,Advanced,2025,3,March,1,Saturday
TT09471,U01497,CR00052,2025-09-29,ccrawford,35,26-35,Female,JavaScript Mastery,Web Development,Free,Beginner,2025,9,September,3,Monday
TT09472,U01500,CR00032,2025-11-30,lindsey29,15,<18,Male,Ethical Hacking,Cybersecurity,Free,Advanced,2025,11,November,4,Sunday
TT09473,U01506,CR00024,2025-04-04,nancy99,34,26-35,Male,Big Data Analytics,Data Science,Paid,Advanced,2025,4,April,2,Friday
TT09474,U01512,CR00019,2025-05-09,stevensexton,19,18-25,Male,Content Marketing,Marketing,Free,Advanced,2025,5,May,2,Friday
TT09475,U01517,CR00024,2025-04-30,lindsaykelly,26,26-35,Male,Big Data Analytics,Data Science,Paid,Advanced,2025,4,April,2,Wednesday
TT09476,U01522,CR00026,2025-07-18,vnelson,31,26-35,Female,Intro to Machine Learning,Machine Learning,Free,Intermediate,2025,7,July,3,Friday
TT09477,U01526,CR00030,2025-08-20,jeremyarnold,20,18-25,Male,Reinforcement Learning,Machine Learning,Free,Intermediate,2025,8,August,3,Wednesday
TT09478,U01530,CR00026,2025-11-03,qhorton,16,<18,Male,Intro to Machine Learning,Machine Learning,Free,Intermediate,2025,11,November,4,Monday
TT09479,U01531,CR00019,2025-11-03,brianberry,30,26-35,Female,Content Marketing,Marketing,Free,Advanced,2025,11,November,4,Monday
TT09480,U01536,CR00012,2025-12-06,guerrerotonya,33,26-35,Female,Business Strategy,Business,Paid,Advanced,2025,12,December,4,Saturday
TT09481,U01543,CR00047,2025-11-11,smithjames,25,18-25,Female,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,2025,11,November,4,Tuesday
TT09482,U01553,CR00048,2025-02-16,melinda52,27,26-35,Male,AI Ethics,Artificial Intelligence,Free,Beginner,2025,2,February,1,Sunday
TT09483,U01575,CR00033,2025-08-04,richardsontammy,15,<18,Female,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,2025,8,August,3,Monday
TT09484,U01578,CR00033,2025-04-28,talvarado,26,26-35,Male,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,2025,4,April,2,Monday
TT09485,U01585,CR00002,2025-03-01,vclark,27,26-35,Male,Java Programming,Programming,Free,Intermediate,2025,3,March,1,Saturday
TT09486,U01602,CR00004,2025-12-01,davisangel,31,26-35,Female,Advanced Python,Programming,Free,Beginner,2025,12,December,4,Monday
TT09487,U01618,CR00052,2025-03-11,victoriawebster,15,<18,Female,JavaScript Mastery,Web Development,Free,Beginner,2025,3,March,1,Tuesday
TT09488,U01627,CR00054,2025-12-09,collinslisa,23,18-25,Female,Backend Development with Node.js,Web Development,Free,Beginner,2025,12,December,4,Tuesday
TT09489,U01628,CR00058,2025-03-10,emilymartin,26,26-35,Male,Social Media Strategy,Digital Marketing,Free,Beginner,2025,3,March,1,Monday
TT09490,U01635,CR00041,2025-12-24,candrews,18,18-25,Female,Financial Accounting,Finance,Paid,Beginner,2025,12,December,4,Wednesday
TT09491,U01647,CR00032,2025-12-05,smithvincent,17,<18,Female,Ethical Hacking,Cybersecurity,Free,Advanced,2025,12,December,4,Friday
TT09492,U01654,CR00002,2025-09-06,lori03,22,18-25,Female,Java Programming,Programming,Free,Intermediate,2025,9,September,3,Saturday
TT09493,U01656,CR00057,2025-08-08,norrisdakota,27,26-35,Male,SEO for E-commerce,Digital Marketing,Paid,Advanced,2025,8,August,3,Friday
TT09494,U01662,CR00018,2025-04-21,dustin08,28,26-35,Male,Social Media Marketing,Marketing,Free,Advanced,2025,4,April,2,Monday
TT09495,U01666,CR00032,2025-05-29,fbarber,28,26-35,Female,Ethical Hacking,Cybersecurity,Free,Advanced,2025,5,May,2,Thursday
TT09496,U01671,CR00041,2025-09-24,apugh,25,18-25,Male,Financial Accounting,Finance,Paid,Beginner,2025,9,September,3,Wednesday
TT09497,U01674,CR00017,2025-09-17,carl17,27,26-35,Female,SEO Mastery,Marketing,Free,Advanced,2025,9,September,3,Wednesday
TT09498,U01695,CR00001,2025-10-23,christine15,32,26-35,Male,Python Basics,Programming,Paid,Beginner,2025,10,October,4,Thursday
TT09499,U01708,CR00044,2025-01-10,ymorton,22,18-25,Male,Personal Finance,Finance,Paid,Intermediate,2025,1,January,1,Friday
TT09500,U01720,CR00013,2025-08-20,stoutaustin,21,18-25,Female,Finance for Startups,Business,Free,Advanced,2025,8,August,3,Wednesday
TT09501,U01721,CR00051,2025-08-10,lperry,15,<18,Female,HTML & CSS,Web Development,Paid,Advanced,2025,8,August,3,Sunday
TT09502,U01724,CR00018,2025-03-08,juan81,17,<18,Male,Social Media Marketing,Marketing,Free,Advanced,2025,3,March,1,Saturday
TT09503,U01726,CR00025,2025-04-11,qschwartz,32,26-35,Female,Statistical Analysis,Data Science,Paid,Beginner,2025,4,April,2,Friday
TT09504,U01729,CR00002,2025-12-02,michael78,29,26-35,Female,Java Programming,Programming,Free,Intermediate,2025,12,December,4,Tuesday
TT09505,U01745,CR00049,2025-06-02,jasonwatts,21,18-25,Female,Deep Learning,Artificial Intelligence,Paid,Intermediate,2025,6,June,2,Monday
TT09506,U01746,CR00056,2025-11-05,jodiortega,24,18-25,Male,Google Ads Mastery,Digital Marketing,Paid,Advanced,2025,11,November,4,Wednesday
TT09507,U01762,CR00056,2025-07-18,dustin24,33,26-35,Male,Google Ads Mastery,Digital Marketing,Paid,Advanced,2025,7,July,3,Friday
TT09508,U01773,CR00049,2025-03-11,tanya67,17,<18,Male,Deep Learning,Artificial Intelligence,Paid,Intermediate,2025,3,March,1,Tuesday
TT09509,U01786,CR00042,2025-08-05,joseph21,25,18-25,Female,Investment Strategies,Finance,Free,Intermediate,2025,8,August,3,Tuesday
TT09510,U01789,CR00041,2025-05-10,rodriguezjacob,33,26-35,Female,Financial Accounting,Finance,Paid,Beginner,2025,5,May,2,Saturday
TT09511,U01795,CR00027,2025-01-11,wtorres,15,<18,Female,Neural Networks,Machine Learning,Free,Advanced,2025,1,January,1,Saturday
TT09512,U01805,CR00033,2025-11-06,bridget73,21,18-25,Male,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,2025,11,November,4,Thursday
TT09513,U01812,CR00028,2025-03-25,drussell,17,<18,Male,Deep Learning,Machine Learning,Paid,Advanced,2025,3,March,1,Tuesday
TT09514,U01820,CR00013,2025-11-17,vmorrow,24,18-25,Male,Finance for Startups,Business,Free,Advanced,2025,11,November,4,Monday
TT09515,U01822,CR00018,2025-01-05,harriseric,22,18-25,Male,Social Media Marketing,Marketing,Free,Advanced,2025,1,January,1,Sunday
TT09516,U01825,CR00030,2025-05-13,jeff93,25,18-25,Male,Reinforcement Learning,Machine Learning,Free,Intermediate,2025,5,May,2,Tuesday
TT09517,U01842,CR00009,2025-07-07,serranoandre,33,26-35,Female,Web Design Fundamentals,Design,Free,Beginner,2025,7,July,3,Monday
TT09518,U01854,CR00055,2025-06-04,pruittdavid,16,<18,Male,Full-Stack Web Development,Web Development,Paid,Advanced,2025,6,June,2,Wednesday
TT09519,U01872,CR00020,2025-05-19,gatesbrittany,28,26-35,Female,Email Marketing,Marketing,Free,Intermediate,2025,5,May,2,Monday
TT09520,U01876,CR00044,2025-01-24,pam38,17,<18,Male,Personal Finance,Finance,Paid,Intermediate,2025,1,January,1,Friday
TT09521,U01877,CR00027,2025-07-06,elizabethmassey,19,18-25,Male,Neural Networks,Machine Learning,Free,Advanced,2025,7,July,3,Sunday
TT09522,U01879,CR00028,2025-03-01,davidkemp,32,26-35,Female,Deep Learning,Machine Learning,Paid,Advanced,2025,3,March,1,Saturday
TT09523,U01896,CR00060,2025-11-02,rjones,32,26-35,Female,Content Creation,Digital Marketing,Free,Beginner,2025,11,November,4,Sunday
TT09524,U01900,CR00030,2025-06-17,qwood,19,18-25,Male,Reinforcement Learning,Machine Learning,Free,Intermediate,2025,6,June,2,Tuesday
TT09525,U01906,CR00023,2025-04-04,hporter,19,18-25,Male,Machine Learning Fundamentals,Data Science,Free,Intermediate,2025,4,April,2,Friday
TT09526,U01917,CR00027,2025-05-25,juanward,18,18-25,Female,Neural Networks,Machine Learning,Free,Advanced,2025,5,May,2,Sunday
TT09527,U01918,CR00017,2025-09-11,gfleming,23,18-25,Male,SEO Mastery,Marketing,Free,Advanced,2025,9,September,3,Thursday
TT09528,U01920,CR00048,2025-01-09,matthewkennedy,33,26-35,Male,AI Ethics,Artificial Intelligence,Free,Beginner,2025,1,January,1,Thursday
TT09529,U01926,CR00026,2025-04-14,harrisbobby,26,26-35,Female,Intro to Machine Learning,Machine Learning,Free,Intermediate,2025,4,April,2,Monday
TT09530,U01929,CR00035,2025-03-21,jonathan04,19,18-25,Male,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,2025,3,March,1,Friday
TT09531,U01934,CR00008,2025-08-27,imoore,22,18-25,Male,Photoshop Mastery,Design,Free,Advanced,2025,8,August,3,Wednesday
TT09532,U01943,CR00042,2025-02-23,james23,17,<18,Male,Investment Strategies,Finance,Free,Intermediate,2025,2,February,1,Sunday
TT09533,U01953,CR00002,2025-03-09,stevenfox,19,18-25,Male,Java Programming,Programming,Free,Intermediate,2025,3,March,1,Sunday
TT09534,U01959,CR00032,2025-10-29,sandrarogers,26,26-35,Female,Ethical Hacking,Cybersecurity,Free,Advanced,2025,10,October,4,Wednesday
TT09535,U01961,CR00021,2025-11-15,jordancole,30,26-35,Male,Data Analysis with Python,Data Science,Free,Intermediate,2025,11,November,4,Saturday
TT09536,U01979,CR00025,2025-05-24,jerry02,25,18-25,Female,Statistical Analysis,Data Science,Paid,Beginner,2025,5,May,2,Saturday
TT09537,U01989,CR00053,2025-01-29,erica39,26,26-35,Female,React for Beginners,Web Development,Free,Advanced,2025,1,January,1,Wednesday
TT09538,U01993,CR00009,2025-03-16,bradley00,23,18-25,Female,Web Design Fundamentals,Design,Free,Beginner,2025,3,March,1,Sunday
TT09539,U01998,CR00034,2025-11-02,christopher36,23,18-25,Male,Data Encryption,Cybersecurity,Paid,Intermediate,2025,11,November,4,Sunday
TT09540,U02010,CR00035,2025-05-04,harveygregory,31,26-35,Male,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,2025,5,May,2,Sunday
TT09541,U02015,CR00014,2025-05-27,christopherrobinson,30,26-35,Male,Sales Mastery,Business,Free,Advanced,2025,5,May,2,Tuesday
TT09542,U02035,CR00026,2025-09-05,andersondavid,32,26-35,Male,Intro to Machine Learning,Machine Learning,Free,Intermediate,2025,9,September,3,Friday
TT09543,U02038,CR00003,2025-11-18,leonardcalvin,32,26-35,Female,C++ for Beginners,Programming,Free,Beginner,2025,11,November,4,Tuesday
TT09544,U02039,CR00035,2025-03-15,tonyoliver,29,26-35,Male,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,2025,3,March,1,Saturday
TT09545,U02055,CR00012,2025-07-15,jose80,33,26-35,Female,Business Strategy,Business,Paid,Advanced,2025,7,July,3,Tuesday
TT09546,U02064,CR00040,2025-07-02,debra55,35,26-35,Male,Leadership in Projects,Project Management,Paid,Beginner,2025,7,July,3,Wednesday
TT09547,U02068,CR00060,2025-04-25,harperjoshua,15,<18,Male,Content Creation,Digital Marketing,Free,Beginner,2025,4,April,2,Friday
TT09548,U02071,CR00017,2025-01-28,stevensvalerie,24,18-25,Male,SEO Mastery,Marketing,Free,Advanced,2025,1,January,1,Tuesday
TT09549,U02074,CR00047,2025-10-19,sburns,27,26-35,Female,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,2025,10,October,4,Sunday
TT09550,U02077,CR00023,2025-10-04,singhalbert,24,18-25,Male,Machine Learning Fundamentals,Data Science,Free,Intermediate,2025,10,October,4,Saturday
TT09551,U02096,CR00010,2025-12-07,jprice,31,26-35,Male,3D Modeling,Design,Free,Advanced,2025,12,December,4,Sunday
TT09552,U02098,CR00056,2025-05-14,grahamdouglas,25,18-25,Male,Google Ads Mastery,Digital Marketing,Paid,Advanced,2025,5,May,2,Wednesday
TT09553,U02125,CR00038,2025-11-27,hsharp,31,26-35,Female,Risk Management,Project Management,Paid,Intermediate,2025,11,November,4,Thursday
TT09554,U02144,CR00049,2025-07-08,isaiah46,15,<18,Male,Deep Learning,Artificial Intelligence,Paid,Intermediate,2025,7,July,3,Tuesday
TT09555,U02147,CR00034,2025-11-11,ernestshaw,33,26-35,Male,Data Encryption,Cybersecurity,Paid,Intermediate,2025,11,November,4,Tuesday
TT09556,U02149,CR00031,2025-10-02,yking,21,18-25,Female,Network Security,Cybersecurity,Free,Intermediate,2025,10,October,4,Thursday
TT09557,U02152,CR00038,2025-11-09,foxryan,35,26-35,Female,Risk Management,Project Management,Paid,Intermediate,2025,11,November,4,Sunday
TT09558,U02153,CR00001,2025-03-04,hallchristopher,18,18-25,Female,Python Basics,Programming,Paid,Beginner,2025,3,March,1,Tuesday
TT09559,U02161,CR00007,2025-04-03,blewis,23,18-25,Female,UI/UX Design,Design,Free,Advanced,2025,4,April,2,Thursday
TT09560,U02174,CR00050,2025-06-10,hornanthony,17,<18,Female,Computer Vision,Artificial Intelligence,Paid,Beginner,2025,6,June,2,Tuesday
TT09561,U02212,CR00058,2025-05-01,jeffrey00,33,26-35,Male,Social Media Strategy,Digital Marketing,Free,Beginner,2025,5,May,2,Thursday
TT09562,U02217,CR00051,2025-06-08,williamsmichael,21,18-25,Male,HTML & CSS,Web Development,Paid,Advanced,2025,6,June,2,Sunday
TT09563,U02231,CR00017,2025-04-25,josephwilliams,20,18-25,Male,SEO Mastery,Marketing,Free,Advanced,2025,4,April,2,Friday
TT09564,U02248,CR00055,2025-11-14,meganvasquez,29,26-35,Male,Full-Stack Web Development,Web Development,Paid,Advanced,2025,11,November,4,Friday
TT09565,U02254,CR00059,2025-09-23,matthewjackson,17,<18,Female,Affiliate Marketing,Digital Marketing,Free,Intermediate,2025,9,September,3,Tuesday
TT09566,U02258,CR00051,2025-08-23,gordonjulie,21,18-25,Male,HTML & CSS,Web Development,Paid,Advanced,2025,8,August,3,Saturday
TT09567,U02288,CR00008,2025-08-11,hvega,32,26-35,Female,Photoshop Mastery,Design,Free,Advanced,2025,8,August,3,Monday
TT09568,U02290,CR00016,2025-12-11,jennifer26,25,18-25,Male,Digital Marketing,Marketing,Free,Intermediate,2025,12,December,4,Thursday
TT09569,U02300,CR00051,2025-09-23,mccluremary,35,26-35,Male,HTML & CSS,Web Development,Paid,Advanced,2025,9,September,3,Tuesday
TT09570,U02301,CR00058,2025-07-30,mary05,18,18-25,Female,Social Media Strategy,Digital Marketing,Free,Beginner,2025,7,July,3,Wednesday
TT09571,U02306,CR00026,2025-04-08,elane,18,18-25,Female,Intro to Machine Learning,Machine Learning,Free,Intermediate,2025,4,April,2,Tuesday
TT09572,U02315,CR00041,2025-06-09,marissawright,34,26-35,Male,Financial Accounting,Finance,Paid,Beginner,2025,6,June,2,Monday
TT09573,U02336,CR00031,2025-08-01,xjones,17,<18,Female,Network Security,Cybersecurity,Free,Intermediate,2025,8,August,3,Friday
TT09574,U02341,CR00006,2025-05-04,jonathangarcia,17,<18,Male,Graphic Design Basics,Design,Paid,Advanced,2025,5,May,2,Sunday
TT09575,U02344,CR00050,2025-11-14,william94,26,26-35,Male,Computer Vision,Artificial Intelligence,Paid,Beginner,2025,11,November,4,Friday
TT09576,U02345,CR00039,2025-02-28,sherrylambert,31,26-35,Male,Project Planning,Project Management,Paid,Advanced,2025,2,February,1,Friday
TT09577,U02349,CR00052,2025-01-28,hmcguire,27,26-35,Male,JavaScript Mastery,Web Development,Free,Beginner,2025,1,January,1,Tuesday
TT09578,U02370,CR00011,2025-07-18,zray,24,18-25,Male,Entrepreneurship 101,Business,Paid,Intermediate,2025,7,July,3,Friday
TT09579,U02371,CR00057,2025-01-02,nicole03,34,26-35,Female,SEO for E-commerce,Digital Marketing,Paid,Advanced,2025,1,January,1,Thursday
TT09580,U02410,CR00020,2025-12-24,vblackburn,18,18-25,Male,Email Marketing,Marketing,Free,Intermediate,2025,12,December,4,Wednesday
TT09581,U02415,CR00059,2025-08-06,matthewchaney,33,26-35,Male,Affiliate Marketing,Digital Marketing,Free,Intermediate,2025,8,August,3,Wednesday
TT09582,U02427,CR00015,2025-04-20,vincent89,31,26-35,Female,Leadership Essentials,Business,Paid,Beginner,2025,4,April,2,Sunday
TT09583,U02432,CR00001,2025-04-12,gyoung,30,26-35,Female,Python Basics,Programming,Paid,Beginner,2025,4,April,2,Saturday
TT09584,U02445,CR00042,2025-12-18,smithtyler,26,26-35,Female,Investment Strategies,Finance,Free,Intermediate,2025,12,December,4,Thursday
TT09585,U02459,CR00057,2025-07-03,ayersmartha,33,26-35,Male,SEO for E-commerce,Digital Marketing,Paid,Advanced,2025,7,July,3,Thursday
TT09586,U02470,CR00033,2025-05-15,jillhaynes,34,26-35,Male,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,2025,5,May,2,Thursday
TT09587,U02485,CR00041,2025-05-09,christopherstevenson,22,18-25,Male,Financial Accounting,Finance,Paid,Beginner,2025,5,May,2,Friday
TT09588,U02490,CR00048,2025-03-20,xmoore,24,18-25,Female,AI Ethics,Artificial Intelligence,Free,Beginner,2025,3,March,1,Thursday
TT09589,U02512,CR00002,2025-10-12,qruiz,15,<18,Female,Java Programming,Programming,Free,Intermediate,2025,10,October,4,Sunday
TT09590,U02515,CR00040,2025-05-26,nicole11,15,<18,Male,Leadership in Projects,Project Management,Paid,Beginner,2025,5,May,2,Monday
TT09591,U02540,CR00060,2025-01-11,dphillips,33,26-35,Female,Content Creation,Digital Marketing,Free,Beginner,2025,1,January,1,Saturday
TT09592,U02541,CR00055,2025-02-01,rubiomichelle,18,18-25,Female,Full-Stack Web Development,Web Development,Paid,Advanced,2025,2,February,1,Saturday
TT09593,U02542,CR00057,2025-12-04,zholloway,35,26-35,Female,SEO for E-commerce,Digital Marketing,Paid,Advanced,2025,12,December,4,Thursday
